DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME
240610119;06/25/2024 12:00:00 AM;06/21/2024 12:00:00 AM;100;6;Hollywood  
240604965;01/22/2024 12:00:00 AM;01/01/2024 12:00:00 AM;100;6;Hollywood  
240604874;01/19/2024 12:00:00 AM;01/19/2024 12:00:00 AM;830;6;Hollywood  
240606856;03/02/2024 12:00:00 AM;02/25/2024 12:00:00 AM;1130;6;Hollywood  
240608237;04/04/2024 12:00:00 AM;03/29/2024 12:00:00 AM;2300;6;Hollywood  
240605046;01/22/2024 12:00:00 AM;01/19/2024 12:00:00 AM;2040;6;Hollywood  
240609101;05/10/2024 12:00:00 AM;05/10/2024 12:00:00 AM;1010;6;Hollywood  
240610868;07/31/2024 12:00:00 AM;07/29/2024 12:00:00 AM;1630;6;Hollywood  
240604757;01/03/2024 12:00:00 AM;01/01/2024 12:00:00 AM;1446;6;Hollywood  
240606012;02/12/2024 12:00:00 AM;02/12/2024 12:00:00 AM;5;6;Hollywood  
240600747;03/30/2024 12:00:00 AM;03/29/2024 12:00:00 AM;937;6;Hollywood  
240607216;03/11/2024 12:00:00 AM;03/09/2024 12:00:00 AM;1000;6;Hollywood  
240604655;01/12/2024 12:00:00 AM;01/12/2024 12:00:00 AM;930;6;Hollywood  
240608398;04/10/2024 12:00:00 AM;04/08/2024 12:00:00 AM;1113;6;Hollywood  
240600669;02/24/2024 12:00:00 AM;02/24/2024 12:00:00 AM;100;6;Hollywood  
240611004;08/05/2024 12:00:00 AM;07/31/2024 12:00:00 AM;335;6;Hollywood  
240605012;01/17/2024 12:00:00 AM;01/17/2024 12:00:00 AM;200;6;Hollywood  
240606508;02/24/2024 12:00:00 AM;02/22/2024 12:00:00 AM;1130;6;Hollywood  
240607808;03/22/2024 12:00:00 AM;03/22/2024 12:00:00 AM;1638;6;Hollywood  
240604923;01/21/2024 12:00:00 AM;01/21/2024 12:00:00 AM;1030;6;Hollywood  
240609298;05/19/2024 12:00:00 AM;05/18/2024 12:00:00 AM;900;6;Hollywood  
240605832;02/07/2024 12:00:00 AM;02/06/2024 12:00:00 AM;2355;6;Hollywood  
240609937;06/15/2024 12:00:00 AM;06/15/2024 12:00:00 AM;940;6;Hollywood  
240606900;03/04/2024 12:00:00 AM;03/04/2024 12:00:00 AM;845;6;Hollywood  
240609099;05/10/2024 12:00:00 AM;05/10/2024 12:00:00 AM;30;6;Hollywood  
240608852;04/29/2024 12:00:00 AM;04/28/2024 12:00:00 AM;230;6;Hollywood  
240608282;04/07/2024 12:00:00 AM;04/06/2024 12:00:00 AM;2135;6;Hollywood  
240606405;02/16/2024 12:00:00 AM;02/15/2024 12:00:00 AM;1600;6;Hollywood  
240610166;06/26/2024 12:00:00 AM;06/13/2024 12:00:00 AM;2300;6;Hollywood  
240606974;03/05/2024 12:00:00 AM;03/05/2024 12:00:00 AM;2130;6;Hollywood  
240609452;05/27/2024 12:00:00 AM;05/26/2024 12:00:00 AM;1200;6;Hollywood  
240610301;07/06/2024 12:00:00 AM;07/06/2024 12:00:00 AM;1;6;Hollywood  
240600604;01/29/2024 12:00:00 AM;01/29/2024 12:00:00 AM;2200;6;Hollywood  
240605796;02/06/2024 12:00:00 AM;02/05/2024 12:00:00 AM;200;6;Hollywood  
240609801;06/11/2024 12:00:00 AM;06/04/2024 12:00:00 AM;1100;6;Hollywood  
240609780;06/09/2024 12:00:00 AM;06/09/2024 12:00:00 AM;1730;6;Hollywood  
240608092;03/30/2024 12:00:00 AM;03/29/2024 12:00:00 AM;2328;6;Hollywood  
240608878;04/30/2024 12:00:00 AM;04/27/2024 12:00:00 AM;2013;6;Hollywood  
240605321;01/25/2024 12:00:00 AM;01/24/2024 12:00:00 AM;2100;6;Hollywood  
240607662;03/21/2024 12:00:00 AM;03/21/2024 12:00:00 AM;1200;6;Hollywood  
240608467;04/14/2024 12:00:00 AM;04/13/2024 12:00:00 AM;1500;6;Hollywood  
240605696;02/03/2024 12:00:00 AM;02/03/2024 12:00:00 AM;600;6;Hollywood  
240604378;01/09/2024 12:00:00 AM;01/09/2024 12:00:00 AM;742;6;Hollywood  
240610429;07/09/2024 12:00:00 AM;07/06/2024 12:00:00 AM;1600;6;Hollywood  
240608259;04/06/2024 12:00:00 AM;04/02/2024 12:00:00 AM;1600;6;Hollywood  
240607246;03/11/2024 12:00:00 AM;03/07/2024 12:00:00 AM;1221;6;Hollywood  
240608089;03/31/2024 12:00:00 AM;03/06/2024 12:00:00 AM;1547;6;Hollywood  
240604896;01/20/2024 12:00:00 AM;01/19/2024 12:00:00 AM;1600;6;Hollywood  
240606437;02/21/2024 12:00:00 AM;02/16/2024 12:00:00 AM;1955;6;Hollywood  
240610614;07/17/2024 12:00:00 AM;07/16/2024 12:00:00 AM;35;6;Hollywood  
240611342;08/23/2024 12:00:00 AM;08/21/2024 12:00:00 AM;1455;6;Hollywood  
240606265;02/18/2024 12:00:00 AM;02/17/2024 12:00:00 AM;2330;6;Hollywood  
240605845;02/06/2024 12:00:00 AM;02/06/2024 12:00:00 AM;2235;6;Hollywood  
240608562;04/17/2024 12:00:00 AM;04/17/2024 12:00:00 AM;1555;6;Hollywood  
240607353;03/13/2024 12:00:00 AM;03/10/2024 12:00:00 AM;1038;6;Hollywood  
240607572;03/19/2024 12:00:00 AM;03/19/2024 12:00:00 AM;1655;6;Hollywood  
240610483;07/13/2024 12:00:00 AM;07/11/2024 12:00:00 AM;300;6;Hollywood  
240606896;03/04/2024 12:00:00 AM;03/02/2024 12:00:00 AM;400;6;Hollywood  
240606840;03/02/2024 12:00:00 AM;03/02/2024 12:00:00 AM;2120;6;Hollywood  
240609415;05/23/2024 12:00:00 AM;05/22/2024 12:00:00 AM;1509;6;Hollywood  
240608905;05/02/2024 12:00:00 AM;04/29/2024 12:00:00 AM;2300;6;Hollywood  
240607122;03/09/2024 12:00:00 AM;03/07/2024 12:00:00 AM;2200;6;Hollywood  
240605231;01/23/2024 12:00:00 AM;01/23/2024 12:00:00 AM;1500;6;Hollywood  
240607324;03/13/2024 12:00:00 AM;03/12/2024 12:00:00 AM;1955;6;Hollywood  
240605506;01/29/2024 12:00:00 AM;01/26/2024 12:00:00 AM;1945;6;Hollywood  
240608620;04/21/2024 12:00:00 AM;04/21/2024 12:00:00 AM;105;6;Hollywood  
240605167;01/17/2024 12:00:00 AM;01/16/2024 12:00:00 AM;1800;6;Hollywood  
240605129;01/23/2024 12:00:00 AM;01/23/2024 12:00:00 AM;1430;6;Hollywood  
240609002;05/06/2024 12:00:00 AM;05/02/2024 12:00:00 AM;1745;6;Hollywood  
240610392;07/08/2024 12:00:00 AM;07/08/2024 12:00:00 AM;444;6;Hollywood  
240608597;04/19/2024 12:00:00 AM;04/18/2024 12:00:00 AM;1728;6;Hollywood  
240605366;01/26/2024 12:00:00 AM;01/26/2024 12:00:00 AM;810;6;Hollywood  
240608518;04/03/2024 12:00:00 AM;04/02/2024 12:00:00 AM;253;6;Hollywood  
240604367;01/05/2024 12:00:00 AM;01/05/2024 12:00:00 AM;1215;6;Hollywood  
240607773;03/23/2024 12:00:00 AM;03/21/2024 12:00:00 AM;2217;6;Hollywood  
240610140;06/25/2024 12:00:00 AM;06/22/2024 12:00:00 AM;100;6;Hollywood  
240608054;03/29/2024 12:00:00 AM;03/24/2024 12:00:00 AM;1200;6;Hollywood  
240604086;01/02/2024 12:00:00 AM;01/02/2024 12:00:00 AM;1200;6;Hollywood  
240610869;07/30/2024 12:00:00 AM;07/27/2024 12:00:00 AM;140;6;Hollywood  
240611476;08/27/2024 12:00:00 AM;08/25/2024 12:00:00 AM;1840;6;Hollywood  
240606947;03/04/2024 12:00:00 AM;03/04/2024 12:00:00 AM;207;6;Hollywood  
240606222;02/16/2024 12:00:00 AM;02/16/2024 12:00:00 AM;1745;6;Hollywood  
240604461;01/09/2024 12:00:00 AM;01/06/2024 12:00:00 AM;1600;6;Hollywood  
240604118;01/04/2024 12:00:00 AM;01/03/2024 12:00:00 AM;2300;6;Hollywood  
240608976;05/06/2024 12:00:00 AM;05/01/2024 12:00:00 AM;2000;6;Hollywood  
240604528;01/11/2024 12:00:00 AM;01/11/2024 12:00:00 AM;2050;6;Hollywood  
240609367;05/21/2024 12:00:00 AM;05/20/2024 12:00:00 AM;1623;6;Hollywood  
240606474;02/23/2024 12:00:00 AM;02/22/2024 12:00:00 AM;2045;6;Hollywood  
240610214;06/30/2024 12:00:00 AM;06/29/2024 12:00:00 AM;1700;6;Hollywood  
240607979;03/29/2024 12:00:00 AM;02/16/2024 12:00:00 AM;1600;6;Hollywood  
240607191;03/02/2024 12:00:00 AM;01/07/2024 12:00:00 AM;1200;6;Hollywood  
240606369;02/11/2024 12:00:00 AM;02/11/2024 12:00:00 AM;2010;6;Hollywood  
240606828;03/02/2024 12:00:00 AM;02/29/2024 12:00:00 AM;1600;6;Hollywood  
240610694;07/20/2024 12:00:00 AM;07/20/2024 12:00:00 AM;1205;6;Hollywood  
240610194;06/27/2024 12:00:00 AM;06/18/2024 12:00:00 AM;1259;6;Hollywood  
240607953;03/28/2024 12:00:00 AM;03/28/2024 12:00:00 AM;1540;6;Hollywood  
240609779;06/09/2024 12:00:00 AM;06/09/2024 12:00:00 AM;1545;6;Hollywood  
240609975;06/19/2024 12:00:00 AM;06/06/2024 12:00:00 AM;1730;6;Hollywood  
240605601;01/31/2024 12:00:00 AM;01/31/2024 12:00:00 AM;750;6;Hollywood  
240605113;01/13/2024 12:00:00 AM;01/13/2024 12:00:00 AM;1806;6;Hollywood  
240608031;03/30/2024 12:00:00 AM;03/29/2024 12:00:00 AM;2140;6;Hollywood  
240606855;03/02/2024 12:00:00 AM;03/02/2024 12:00:00 AM;250;6;Hollywood  
240605960;02/07/2024 12:00:00 AM;02/07/2024 12:00:00 AM;1800;6;Hollywood  
240606937;03/03/2024 12:00:00 AM;03/03/2024 12:00:00 AM;800;6;Hollywood  
240611421;08/24/2024 12:00:00 AM;08/24/2024 12:00:00 AM;1;6;Hollywood  
240610631;07/19/2024 12:00:00 AM;07/18/2024 12:00:00 AM;1650;6;Hollywood  
240607609;03/20/2024 12:00:00 AM;03/19/2024 12:00:00 AM;600;6;Hollywood  
240609861;06/13/2024 12:00:00 AM;06/09/2024 12:00:00 AM;1355;6;Hollywood  
240606312;02/17/2024 12:00:00 AM;02/17/2024 12:00:00 AM;2000;6;Hollywood  
240607958;03/29/2024 12:00:00 AM;03/19/2024 12:00:00 AM;2340;6;Hollywood  
240611075;08/09/2024 12:00:00 AM;08/08/2024 12:00:00 AM;2200;6;Hollywood  
240605642;02/01/2024 12:00:00 AM;02/01/2024 12:00:00 AM;2235;6;Hollywood  
240610651;07/19/2024 12:00:00 AM;07/19/2024 12:00:00 AM;1400;6;Hollywood  
240606216;02/16/2024 12:00:00 AM;02/15/2024 12:00:00 AM;1945;6;Hollywood  
240611425;08/24/2024 12:00:00 AM;08/24/2024 12:00:00 AM;2235;6;Hollywood  
240608058;03/23/2024 12:00:00 AM;03/20/2024 12:00:00 AM;1258;6;Hollywood  
240607222;03/11/2024 12:00:00 AM;03/10/2024 12:00:00 AM;1300;6;Hollywood  
240610953;08/03/2024 12:00:00 AM;08/03/2024 12:00:00 AM;1110;6;Hollywood  
240611134;08/12/2024 12:00:00 AM;08/09/2024 12:00:00 AM;2315;6;Hollywood  
240607854;03/26/2024 12:00:00 AM;03/11/2024 12:00:00 AM;1349;6;Hollywood  
240606815;03/02/2024 12:00:00 AM;03/01/2024 12:00:00 AM;1000;6;Hollywood  
240606343;02/19/2024 12:00:00 AM;02/15/2024 12:00:00 AM;2300;6;Hollywood  
240607229;03/10/2024 12:00:00 AM;03/10/2024 12:00:00 AM;1400;6;Hollywood  
240609478;05/26/2024 12:00:00 AM;05/26/2024 12:00:00 AM;2150;6;Hollywood  
240610410;07/09/2024 12:00:00 AM;07/08/2024 12:00:00 AM;2300;6;Hollywood  
240607673;03/21/2024 12:00:00 AM;03/21/2024 12:00:00 AM;453;6;Hollywood  
240609201;05/13/2024 12:00:00 AM;05/10/2024 12:00:00 AM;1528;6;Hollywood  
240606341;02/19/2024 12:00:00 AM;02/19/2024 12:00:00 AM;1300;6;Hollywood  
240609742;06/08/2024 12:00:00 AM;06/08/2024 12:00:00 AM;30;6;Hollywood  
240606494;02/23/2024 12:00:00 AM;02/23/2024 12:00:00 AM;800;6;Hollywood  
240606273;02/18/2024 12:00:00 AM;02/16/2024 12:00:00 AM;1600;6;Hollywood  
240610457;07/04/2024 12:00:00 AM;07/03/2024 12:00:00 AM;1430;6;Hollywood  
240605423;01/28/2024 12:00:00 AM;01/26/2024 12:00:00 AM;1830;6;Hollywood  
240608593;04/19/2024 12:00:00 AM;04/18/2024 12:00:00 AM;1030;6;Hollywood  
240608759;04/26/2024 12:00:00 AM;04/24/2024 12:00:00 AM;1015;6;Hollywood  
240604963;01/21/2024 12:00:00 AM;01/21/2024 12:00:00 AM;1930;6;Hollywood  
240609731;06/08/2024 12:00:00 AM;06/06/2024 12:00:00 AM;2345;6;Hollywood  
240610100;06/22/2024 12:00:00 AM;06/22/2024 12:00:00 AM;15;6;Hollywood  
240609486;05/27/2024 12:00:00 AM;05/27/2024 12:00:00 AM;730;6;Hollywood  
240610568;07/15/2024 12:00:00 AM;07/14/2024 12:00:00 AM;25;6;Hollywood  
240605631;02/01/2024 12:00:00 AM;02/01/2024 12:00:00 AM;1730;6;Hollywood  
240608119;03/30/2024 12:00:00 AM;03/30/2024 12:00:00 AM;1500;6;Hollywood  
240607669;03/21/2024 12:00:00 AM;03/20/2024 12:00:00 AM;1500;6;Hollywood  
240606333;02/19/2024 12:00:00 AM;02/19/2024 12:00:00 AM;1000;6;Hollywood  
240606191;02/15/2024 12:00:00 AM;02/15/2024 12:00:00 AM;2032;6;Hollywood  
240611374;08/26/2024 12:00:00 AM;08/23/2024 12:00:00 AM;1500;6;Hollywood  
240609524;05/06/2024 12:00:00 AM;05/06/2024 12:00:00 AM;1745;6;Hollywood  
240609453;05/27/2024 12:00:00 AM;05/25/2024 12:00:00 AM;1130;6;Hollywood  
240608876;04/30/2024 12:00:00 AM;04/29/2024 12:00:00 AM;300;6;Hollywood  
240605908;02/08/2024 12:00:00 AM;02/07/2024 12:00:00 AM;2245;6;Hollywood  
240605726;02/03/2024 12:00:00 AM;01/27/2024 12:00:00 AM;1336;6;Hollywood  
240609348;05/21/2024 12:00:00 AM;05/20/2024 12:00:00 AM;2030;6;Hollywood  
240606149;02/15/2024 12:00:00 AM;02/15/2024 12:00:00 AM;150;6;Hollywood  
240610819;07/26/2024 12:00:00 AM;07/25/2024 12:00:00 AM;2100;6;Hollywood  
240607813;03/24/2024 12:00:00 AM;03/22/2024 12:00:00 AM;1130;6;Hollywood  
240610918;08/02/2024 12:00:00 AM;08/01/2024 12:00:00 AM;2025;6;Hollywood  
240600522;01/04/2024 12:00:00 AM;01/02/2024 12:00:00 AM;1700;6;Hollywood  
240609933;06/14/2024 12:00:00 AM;06/14/2024 12:00:00 AM;2230;6;Hollywood  
240605496;01/29/2024 12:00:00 AM;01/29/2024 12:00:00 AM;445;6;Hollywood  
240604953;01/20/2024 12:00:00 AM;01/20/2024 12:00:00 AM;1845;6;Hollywood  
240605487;01/28/2024 12:00:00 AM;01/27/2024 12:00:00 AM;100;6;Hollywood  
240610934;08/02/2024 12:00:00 AM;08/02/2024 12:00:00 AM;705;6;Hollywood  
240608879;05/01/2024 12:00:00 AM;04/30/2024 12:00:00 AM;2138;6;Hollywood  
240610758;07/24/2024 12:00:00 AM;07/22/2024 12:00:00 AM;1900;6;Hollywood  
240610103;06/22/2024 12:00:00 AM;06/20/2024 12:00:00 AM;1900;6;Hollywood  
240610281;07/04/2024 12:00:00 AM;07/04/2024 12:00:00 AM;600;6;Hollywood  
240604664;01/13/2024 12:00:00 AM;01/11/2024 12:00:00 AM;1700;6;Hollywood  
240608590;04/19/2024 12:00:00 AM;04/19/2024 12:00:00 AM;530;6;Hollywood  
240610364;07/06/2024 12:00:00 AM;07/05/2024 12:00:00 AM;1900;6;Hollywood  
240606401;02/20/2024 12:00:00 AM;02/20/2024 12:00:00 AM;1524;6;Hollywood  
240609681;06/06/2024 12:00:00 AM;06/06/2024 12:00:00 AM;300;6;Hollywood  
240609979;06/19/2024 12:00:00 AM;06/14/2024 12:00:00 AM;1125;6;Hollywood  
240605439;01/27/2024 12:00:00 AM;01/26/2024 12:00:00 AM;1833;6;Hollywood  
240606515;02/24/2024 12:00:00 AM;02/24/2024 12:00:00 AM;155;6;Hollywood  
240606656;02/27/2024 12:00:00 AM;02/26/2024 12:00:00 AM;1830;6;Hollywood  
240605591;02/01/2024 12:00:00 AM;01/31/2024 12:00:00 AM;1545;6;Hollywood  
240608260;04/06/2024 12:00:00 AM;04/05/2024 12:00:00 AM;1200;6;Hollywood  
240606848;03/03/2024 12:00:00 AM;03/02/2024 12:00:00 AM;2235;6;Hollywood  
240608816;04/28/2024 12:00:00 AM;04/28/2024 12:00:00 AM;1330;6;Hollywood  
240610362;06/28/2024 12:00:00 AM;06/28/2024 12:00:00 AM;1;6;Hollywood  
240611360;08/23/2024 12:00:00 AM;08/22/2024 12:00:00 AM;1830;6;Hollywood  
240605936;02/08/2024 12:00:00 AM;02/07/2024 12:00:00 AM;2230;6;Hollywood  
240604901;01/20/2024 12:00:00 AM;01/19/2024 12:00:00 AM;2200;6;Hollywood  
240611367;08/24/2024 12:00:00 AM;08/22/2024 12:00:00 AM;1400;6;Hollywood  
240608685;04/23/2024 12:00:00 AM;04/23/2024 12:00:00 AM;1200;6;Hollywood  
240605123;01/15/2024 12:00:00 AM;01/14/2024 12:00:00 AM;1146;6;Hollywood  
240610587;07/15/2024 12:00:00 AM;07/02/2024 12:00:00 AM;1200;6;Hollywood  
240604551;01/12/2024 12:00:00 AM;01/12/2024 12:00:00 AM;1;6;Hollywood  
240610350;07/05/2024 12:00:00 AM;06/26/2024 12:00:00 AM;2351;6;Hollywood  
240610612;07/17/2024 12:00:00 AM;07/16/2024 12:00:00 AM;2026;6;Hollywood  
240608596;04/19/2024 12:00:00 AM;04/10/2024 12:00:00 AM;2210;6;Hollywood  
240606704;02/28/2024 12:00:00 AM;02/28/2024 12:00:00 AM;140;6;Hollywood  
240607615;03/20/2024 12:00:00 AM;03/20/2024 12:00:00 AM;1300;6;Hollywood  
240605953;02/09/2024 12:00:00 AM;01/15/2024 12:00:00 AM;1;6;Hollywood  
240607972;03/29/2024 12:00:00 AM;03/29/2024 12:00:00 AM;1419;6;Hollywood  
240611419;08/23/2024 12:00:00 AM;08/23/2024 12:00:00 AM;1152;6;Hollywood  
240607057;03/07/2024 12:00:00 AM;03/06/2024 12:00:00 AM;1515;6;Hollywood  
240605151;01/16/2024 12:00:00 AM;01/13/2024 12:00:00 AM;1920;6;Hollywood  
240609835;06/12/2024 12:00:00 AM;06/11/2024 12:00:00 AM;1900;6;Hollywood  
240611202;07/24/2024 12:00:00 AM;07/11/2024 12:00:00 AM;535;6;Hollywood  
240609718;06/10/2024 12:00:00 AM;06/09/2024 12:00:00 AM;1220;6;Hollywood  
240606215;02/16/2024 12:00:00 AM;02/16/2024 12:00:00 AM;900;6;Hollywood  
240607879;03/27/2024 12:00:00 AM;03/26/2024 12:00:00 AM;2245;6;Hollywood  
240609699;06/07/2024 12:00:00 AM;05/08/2024 12:00:00 AM;1205;6;Hollywood  
240610565;07/15/2024 12:00:00 AM;07/13/2024 12:00:00 AM;28;6;Hollywood  
240606881;03/03/2024 12:00:00 AM;02/25/2024 12:00:00 AM;1800;6;Hollywood  
240607624;03/20/2024 12:00:00 AM;03/19/2024 12:00:00 AM;1938;6;Hollywood  
240610086;06/24/2024 12:00:00 AM;06/22/2024 12:00:00 AM;1545;6;Hollywood  
240606964;03/05/2024 12:00:00 AM;03/04/2024 12:00:00 AM;1500;6;Hollywood  
240609565;06/01/2024 12:00:00 AM;05/28/2024 12:00:00 AM;1800;6;Hollywood  
240604386;01/09/2024 12:00:00 AM;01/09/2024 12:00:00 AM;2125;6;Hollywood  
240609278;05/17/2024 12:00:00 AM;05/16/2024 12:00:00 AM;1525;6;Hollywood  
240606669;02/27/2024 12:00:00 AM;02/27/2024 12:00:00 AM;240;6;Hollywood  
240607536;03/17/2024 12:00:00 AM;03/17/2024 12:00:00 AM;450;6;Hollywood  
240608848;04/29/2024 12:00:00 AM;04/27/2024 12:00:00 AM;2100;6;Hollywood  
240608281;04/06/2024 12:00:00 AM;04/05/2024 12:00:00 AM;1655;6;Hollywood  
240606532;02/25/2024 12:00:00 AM;02/25/2024 12:00:00 AM;730;6;Hollywood  
240604470;01/05/2024 12:00:00 AM;01/04/2024 12:00:00 AM;2100;6;Hollywood  
240610396;07/08/2024 12:00:00 AM;07/08/2024 12:00:00 AM;1;6;Hollywood  
240605775;02/02/2024 12:00:00 AM;01/17/2024 12:00:00 AM;2000;6;Hollywood  
240609540;05/04/2024 12:00:00 AM;05/04/2024 12:00:00 AM;1155;6;Hollywood  
240604847;01/07/2024 12:00:00 AM;01/06/2024 12:00:00 AM;2300;6;Hollywood  
240609220;05/15/2024 12:00:00 AM;05/14/2024 12:00:00 AM;1335;6;Hollywood  
240610365;07/07/2024 12:00:00 AM;07/07/2024 12:00:00 AM;140;6;Hollywood  
240606224;02/16/2024 12:00:00 AM;02/16/2024 12:00:00 AM;122;6;Hollywood  
240611286;08/21/2024 12:00:00 AM;08/20/2024 12:00:00 AM;2348;6;Hollywood  
240605462;01/27/2024 12:00:00 AM;01/27/2024 12:00:00 AM;2050;6;Hollywood  
240611215;08/17/2024 12:00:00 AM;08/16/2024 12:00:00 AM;815;6;Hollywood  
240604341;01/09/2024 12:00:00 AM;01/08/2024 12:00:00 AM;2100;6;Hollywood  
240611500;08/28/2024 12:00:00 AM;08/28/2024 12:00:00 AM;2045;6;Hollywood  
240606791;03/01/2024 12:00:00 AM;03/01/2024 12:00:00 AM;1500;6;Hollywood  
240611097;08/10/2024 12:00:00 AM;05/16/2024 12:00:00 AM;1535;6;Hollywood  
240606969;03/05/2024 12:00:00 AM;03/05/2024 12:00:00 AM;1130;6;Hollywood  
240607453;03/15/2024 12:00:00 AM;03/15/2024 12:00:00 AM;1000;6;Hollywood  
240610719;07/22/2024 12:00:00 AM;07/22/2024 12:00:00 AM;1647;6;Hollywood  
240608423;04/11/2024 12:00:00 AM;04/11/2024 12:00:00 AM;420;6;Hollywood  
240610169;06/26/2024 12:00:00 AM;06/26/2024 12:00:00 AM;1300;6;Hollywood  
240608790;04/27/2024 12:00:00 AM;04/27/2024 12:00:00 AM;1415;6;Hollywood  
240605821;02/06/2024 12:00:00 AM;01/28/2024 12:00:00 AM;841;6;Hollywood  
240607227;03/11/2024 12:00:00 AM;03/11/2024 12:00:00 AM;1943;6;Hollywood  
240605764;02/06/2024 12:00:00 AM;02/05/2024 12:00:00 AM;2000;6;Hollywood  
240611200;08/16/2024 12:00:00 AM;08/16/2024 12:00:00 AM;100;6;Hollywood  
240609141;05/13/2024 12:00:00 AM;05/01/2024 12:00:00 AM;1;6;Hollywood  
240604387;01/09/2024 12:00:00 AM;01/07/2024 12:00:00 AM;2355;6;Hollywood  
240611411;08/23/2024 12:00:00 AM;08/22/2024 12:00:00 AM;1710;6;Hollywood  
240610951;08/03/2024 12:00:00 AM;08/01/2024 12:00:00 AM;1514;6;Hollywood  
240610282;07/04/2024 12:00:00 AM;07/04/2024 12:00:00 AM;614;6;Hollywood  
240605756;02/05/2024 12:00:00 AM;01/19/2024 12:00:00 AM;2300;6;Hollywood  
240611002;08/05/2024 12:00:00 AM;08/04/2024 12:00:00 AM;1000;6;Hollywood  
240610241;07/01/2024 12:00:00 AM;06/30/2024 12:00:00 AM;1330;6;Hollywood  
240604349;01/08/2024 12:00:00 AM;01/08/2024 12:00:00 AM;1400;6;Hollywood  
240609873;06/13/2024 12:00:00 AM;06/12/2024 12:00:00 AM;1700;6;Hollywood  
240606194;02/15/2024 12:00:00 AM;02/15/2024 12:00:00 AM;2245;6;Hollywood  
240610628;07/18/2024 12:00:00 AM;07/16/2024 12:00:00 AM;500;6;Hollywood  
240605044;01/22/2024 12:00:00 AM;01/19/2024 12:00:00 AM;400;6;Hollywood  
240608414;04/11/2024 12:00:00 AM;04/10/2024 12:00:00 AM;2000;6;Hollywood  
240605453;01/29/2024 12:00:00 AM;01/28/2024 12:00:00 AM;2355;6;Hollywood  
240606955;03/04/2024 12:00:00 AM;03/04/2024 12:00:00 AM;900;6;Hollywood  
240604863;01/08/2024 12:00:00 AM;01/08/2024 12:00:00 AM;1900;6;Hollywood  
240611161;08/13/2024 12:00:00 AM;08/12/2024 12:00:00 AM;500;6;Hollywood  
240608188;04/03/2024 12:00:00 AM;04/03/2024 12:00:00 AM;615;6;Hollywood  
240609653;06/04/2024 12:00:00 AM;05/30/2024 12:00:00 AM;1830;6;Hollywood  
240605120;01/14/2024 12:00:00 AM;01/13/2024 12:00:00 AM;2155;6;Hollywood  
240611144;08/12/2024 12:00:00 AM;08/12/2024 12:00:00 AM;1306;6;Hollywood  
240609186;05/13/2024 12:00:00 AM;05/13/2024 12:00:00 AM;1736;6;Hollywood  
240606493;02/23/2024 12:00:00 AM;02/23/2024 12:00:00 AM;800;6;Hollywood  
240607220;03/11/2024 12:00:00 AM;03/11/2024 12:00:00 AM;1400;6;Hollywood  
240608002;03/30/2024 12:00:00 AM;03/29/2024 12:00:00 AM;2245;6;Hollywood  
240607630;03/20/2024 12:00:00 AM;03/20/2024 12:00:00 AM;1300;6;Hollywood  
240606175;02/15/2024 12:00:00 AM;02/13/2024 12:00:00 AM;815;6;Hollywood  
240605738;02/04/2024 12:00:00 AM;02/04/2024 12:00:00 AM;1211;6;Hollywood  
240605770;02/01/2024 12:00:00 AM;01/28/2024 12:00:00 AM;1857;6;Hollywood  
240607327;03/13/2024 12:00:00 AM;03/09/2024 12:00:00 AM;2230;6;Hollywood  
240605771;02/05/2024 12:00:00 AM;02/05/2024 12:00:00 AM;2110;6;Hollywood  
240609908;06/15/2024 12:00:00 AM;04/12/2024 12:00:00 AM;1520;6;Hollywood  
240608008;03/30/2024 12:00:00 AM;03/29/2024 12:00:00 AM;1030;6;Hollywood  
240605324;01/25/2024 12:00:00 AM;01/25/2024 12:00:00 AM;1535;6;Hollywood  
240604995;01/22/2024 12:00:00 AM;01/22/2024 12:00:00 AM;500;6;Hollywood  
240611010;08/06/2024 12:00:00 AM;07/08/2024 12:00:00 AM;1200;6;Hollywood  
240608476;04/11/2024 12:00:00 AM;04/05/2024 12:00:00 AM;1800;6;Hollywood  
240610530;07/15/2024 12:00:00 AM;07/14/2024 12:00:00 AM;2325;6;Hollywood  
240609573;06/02/2024 12:00:00 AM;05/02/2024 12:00:00 AM;1900;6;Hollywood  
240608668;04/22/2024 12:00:00 AM;01/19/2024 12:00:00 AM;150;6;Hollywood  
240608250;04/05/2024 12:00:00 AM;03/31/2024 12:00:00 AM;1553;6;Hollywood  
240610476;07/12/2024 12:00:00 AM;07/12/2024 12:00:00 AM;400;6;Hollywood  
240606067;02/13/2024 12:00:00 AM;02/12/2024 12:00:00 AM;620;6;Hollywood  
240607674;03/21/2024 12:00:00 AM;02/29/2024 12:00:00 AM;1830;6;Hollywood  
240611121;08/05/2024 12:00:00 AM;08/05/2024 12:00:00 AM;1900;6;Hollywood  
240606152;02/15/2024 12:00:00 AM;02/15/2024 12:00:00 AM;600;6;Hollywood  
240605466;01/28/2024 12:00:00 AM;01/28/2024 12:00:00 AM;1500;6;Hollywood  
240607486;03/16/2024 12:00:00 AM;03/16/2024 12:00:00 AM;200;6;Hollywood  
240611306;08/20/2024 12:00:00 AM;08/20/2024 12:00:00 AM;500;6;Hollywood  
